CCY,TradeType,Firm,Size,Tenor,Spread
EUR,Vanilla Outright,TD,500000.0,5Y,
EUR,Vanilla Outright,TD,1250000.0,5Y,
EUR,Vanilla Outright,TD,2500000.0,5Y,
EUR,Vanilla Outright,TD,5000000.0,5Y,
EUR,Vanilla Outright,TD,12500000.0,5Y,
EUR,Vanilla Outright,TD,25000000.0,5Y,
EUR,Vanilla Outright,TD,500000.0,10Y,
EUR,Vanilla Outright,TD,1250000.0,10Y,
EUR,Vanilla Outright,TD,2500000.0,10Y,
EUR,Vanilla Outright,TD,5000000.0,10Y,
EUR,Vanilla Outright,TD,12500000.0,10Y,
EUR,Vanilla Outright,TD,25000000.0,10Y,
EUR,Vanilla Outright,TD,500000.0,30Y,
EUR,Vanilla Outright,TD,1250000.0,30Y,
EUR,Vanilla Outright,TD,2500000.0,30Y,
EUR,Vanilla Outright,TD,5000000.0,30Y,
EUR,Vanilla Outright,TD,12500000.0,30Y,
EUR,Vanilla Outright,TD,25000000.0,30Y,
EUR,Vanilla Outright,TD,-500000.0,1Y,
EUR,Vanilla Outright,TD,-1250000.0,1Y,
EUR,Vanilla Outright,TD,-2500000.0,1Y,
EUR,Vanilla Outright,TD,-5000000.0,1Y,
EUR,Vanilla Outright,TD,-12500000.0,1Y,
EUR,Vanilla Outright,TD,-25000000.0,1Y,
