CCY,TradeType,Firm,Size,Tenor,Spread
COP,COP ND OIS - Outright,UBS,150000000.0,5Y,
COP,COP ND OIS - Outright,UBS,300000000.0,5Y,
COP,COP ND OIS - Outright,UBS,750000000.0,5Y,
COP,COP ND OIS - Outright,UBS,1500000000.0,5Y,
COP,COP ND OIS - Outright,UBS,3000000000.0,5Y,
COP,COP ND OIS - Outright,UBS,-30000000.0,6M,
COP,COP ND OIS - Outright,UBS,-75000000.0,6M,
COP,COP ND OIS - Outright,UBS,-150000000.0,6M,
COP,COP ND OIS - Outright,UBS,-300000000.0,6M,
COP,COP ND OIS - Outright,UBS,-750000000.0,6M,
COP,COP ND OIS - Outright,UBS,-1500000000.0,6M,
COP,COP ND OIS - Outright,UBS,-3000000000.0,6M,
COP,COP ND OIS - Outright,UBS,-30000000.0,9M,
COP,COP ND OIS - Outright,UBS,-75000000.0,9M,
COP,COP ND OIS - Outright,UBS,-150000000.0,9M,
COP,COP ND OIS - Outright,UBS,-300000000.0,9M,
COP,COP ND OIS - Outright,UBS,-750000000.0,9M,
COP,COP ND OIS - Outright,UBS,-1500000000.0,9M,
COP,COP ND OIS - Outright,UBS,-3000000000.0,9M,
COP,COP ND OIS - Outright,UBS,-30000000.0,1Y,
COP,COP ND OIS - Outright,UBS,-75000000.0,1Y,
COP,COP ND OIS - Outright,UBS,-150000000.0,1Y,
COP,COP ND OIS - Outright,UBS,-300000000.0,1Y,
COP,COP ND OIS - Outright,UBS,-750000000.0,1Y,
COP,COP ND OIS - Outright,UBS,-1500000000.0,1Y,
COP,COP ND OIS - Outright,UBS,-3000000000.0,1Y,
COP,COP ND OIS - Outright,UBS,-30000000.0,2Y,
COP,COP ND OIS - Outright,UBS,-75000000.0,2Y,
COP,COP ND OIS - Outright,UBS,-150000000.0,2Y,
COP,COP ND OIS - Outright,UBS,-300000000.0,2Y,
COP,COP ND OIS - Outright,UBS,-750000000.0,2Y,
COP,COP ND OIS - Outright,UBS,-1500000000.0,2Y,
COP,COP ND OIS - Outright,UBS,-3000000000.0,2Y,
COP,COP ND OIS - Outright,UBS,-30000000.0,5Y,
COP,COP ND OIS - Outright,UBS,-75000000.0,5Y,
COP,COP ND OIS - Outright,UBS,-150000000.0,5Y,
COP,COP ND OIS - Outright,UBS,-300000000.0,5Y,
COP,COP ND OIS - Outright,UBS,-750000000.0,5Y,
COP,COP ND OIS - Outright,UBS,-1500000000.0,5Y,
COP,COP ND OIS - Outright,UBS,-3000000000.0,5Y,
COP,COP ND OIS - Outright,BMO,30000000.0,6M,
COP,COP ND OIS - Outright,BMO,75000000.0,6M,
COP,COP ND OIS - Outright,BMO,150000000.0,6M,
COP,COP ND OIS - Outright,BMO,300000000.0,6M,
COP,COP ND OIS - Outright,BMO,750000000.0,6M,
COP,COP ND OIS - Outright,BMO,1500000000.0,6M,
COP,COP ND OIS - Outright,BMO,3000000000.0,6M,
COP,COP ND OIS - Outright,BMO,30000000.0,9M,
COP,COP ND OIS - Outright,BMO,75000000.0,9M,
COP,COP ND OIS - Outright,BMO,150000000.0,9M,
COP,COP ND OIS - Outright,BMO,300000000.0,9M,
