CCY,TradeType,Firm,Size,Tenor,Spread
ZAR,Vanilla Outright,UBS,-2000000.0,10Y,
ZAR,Vanilla Outright,UBS,-4000000.0,10Y,
ZAR,Vanilla Outright,UBS,-10000000.0,10Y,
ZAR,Vanilla Outright,UBS,-20000000.0,10Y,
ZAR,Vanilla Outright,BMO,400000.0,1Y,
ZAR,Vanilla Outright,BMO,1000000.0,1Y,
ZAR,Vanilla Outright,BMO,2000000.0,1Y,
ZAR,Vanilla Outright,BMO,4000000.0,1Y,
ZAR,Vanilla Outright,BMO,10000000.0,1Y,
ZAR,Vanilla Outright,BMO,20000000.0,1Y,
ZAR,Vanilla Outright,BMO,400000.0,2Y,
ZAR,Vanilla Outright,BMO,1000000.0,2Y,
ZAR,Vanilla Outright,BMO,2000000.0,2Y,
ZAR,Vanilla Outright,BMO,4000000.0,2Y,
ZAR,Vanilla Outright,BMO,10000000.0,2Y,
ZAR,Vanilla Outright,BMO,20000000.0,2Y,
ZAR,Vanilla Outright,BMO,400000.0,5Y,
ZAR,Vanilla Outright,BMO,1000000.0,5Y,
ZAR,Vanilla Outright,BMO,2000000.0,5Y,
ZAR,Vanilla Outright,BMO,4000000.0,5Y,
ZAR,Vanilla Outright,BMO,10000000.0,5Y,
ZAR,Vanilla Outright,BMO,20000000.0,5Y,
ZAR,Vanilla Outright,BMO,400000.0,10Y,
ZAR,Vanilla Outright,BMO,1000000.0,10Y,
ZAR,Vanilla Outright,BMO,2000000.0,10Y,
ZAR,Vanilla Outright,BMO,4000000.0,10Y,
ZAR,Vanilla Outright,BMO,10000000.0,10Y,
ZAR,Vanilla Outright,BMO,20000000.0,10Y,
ZAR,Vanilla Outright,BMO,-400000.0,1Y,
ZAR,Vanilla Outright,BMO,-1000000.0,1Y,
ZAR,Vanilla Outright,BMO,-2000000.0,1Y,
ZAR,Vanilla Outright,BMO,-4000000.0,1Y,
ZAR,Vanilla Outright,BMO,-10000000.0,1Y,
ZAR,Vanilla Outright,BMO,-20000000.0,1Y,
ZAR,Vanilla Outright,BMO,-400000.0,2Y,
ZAR,Vanilla Outright,BMO,-1000000.0,2Y,
ZAR,Vanilla Outright,BMO,-2000000.0,2Y,
ZAR,Vanilla Outright,BMO,-4000000.0,2Y,
ZAR,Vanilla Outright,BMO,-10000000.0,2Y,
ZAR,Vanilla Outright,BMO,-20000000.0,2Y,
ZAR,Vanilla Outright,BMO,-400000.0,5Y,
ZAR,Vanilla Outright,BMO,-1000000.0,5Y,
ZAR,Vanilla Outright,BMO,-2000000.0,5Y,
ZAR,Vanilla Outright,BMO,-4000000.0,5Y,
ZAR,Vanilla Outright,BMO,-10000000.0,5Y,
ZAR,Vanilla Outright,BMO,-20000000.0,5Y,
ZAR,Vanilla Outright,BMO,-400000.0,10Y,
ZAR,Vanilla Outright,BMO,-1000000.0,10Y,
ZAR,Vanilla Outright,BMO,-2000000.0,10Y,
