CCY,TradeType,Firm,Size,Tenor,Spread
BRL,Vanilla Outright,TD,150000000.0,5Y,100.0
BRL,Vanilla Outright,TD,1000000.0,10Y,10.0
BRL,Vanilla Outright,TD,5000000.0,10Y,15.0
BRL,Vanilla Outright,TD,10000000.0,10Y,20.0
BRL,Vanilla Outright,TD,20000000.0,10Y,35.0
BRL,Vanilla Outright,TD,50000000.0,10Y,50.0
BRL,Vanilla Outright,TD,100000000.0,10Y,100.0
BRL,Vanilla Outright,TD,150000000.0,10Y,120.0
BRL,Vanilla Outright,Credit Suisse,1000000.0,6M,4.0
BRL,Vanilla Outright,Credit Suisse,5000000.0,6M,6.0
BRL,Vanilla Outright,Credit Suisse,10000000.0,6M,7.0
BRL,Vanilla Outright,Credit Suisse,20000000.0,6M,10.0
BRL,Vanilla Outright,Credit Suisse,50000000.0,6M,25.0
BRL,Vanilla Outright,Credit Suisse,100000000.0,6M,55.0
BRL,Vanilla Outright,Credit Suisse,150000000.0,6M,
BRL,Vanilla Outright,Credit Suisse,1000000.0,1Y,4.0
BRL,Vanilla Outright,Credit Suisse,5000000.0,1Y,7.0
BRL,Vanilla Outright,Credit Suisse,10000000.0,1Y,8.0
BRL,Vanilla Outright,Credit Suisse,20000000.0,1Y,12.0
BRL,Vanilla Outright,Credit Suisse,50000000.0,1Y,35.0
BRL,Vanilla Outright,Credit Suisse,100000000.0,1Y,70.0
BRL,Vanilla Outright,Credit Suisse,150000000.0,1Y,
BRL,Vanilla Outright,Credit Suisse,1000000.0,2Y,5.0
BRL,Vanilla Outright,Credit Suisse,5000000.0,2Y,9.0
BRL,Vanilla Outright,Credit Suisse,10000000.0,2Y,10.0
BRL,Vanilla Outright,Credit Suisse,20000000.0,2Y,15.0
BRL,Vanilla Outright,Credit Suisse,50000000.0,2Y,40.0
BRL,Vanilla Outright,Credit Suisse,100000000.0,2Y,80.0
BRL,Vanilla Outright,Credit Suisse,150000000.0,2Y,
BRL,Vanilla Outright,Credit Suisse,1000000.0,5Y,7.0
BRL,Vanilla Outright,Credit Suisse,5000000.0,5Y,13.0
BRL,Vanilla Outright,Credit Suisse,10000000.0,5Y,14.0
BRL,Vanilla Outright,Credit Suisse,20000000.0,5Y,18.0
BRL,Vanilla Outright,Credit Suisse,50000000.0,5Y,60.0
BRL,Vanilla Outright,Credit Suisse,100000000.0,5Y,100.0
BRL,Vanilla Outright,Credit Suisse,150000000.0,5Y,
BRL,Vanilla Outright,Credit Suisse,1000000.0,10Y,4.0
BRL,Vanilla Outright,Credit Suisse,5000000.0,10Y,6.0
