CCY,TradeType,Firm,Size,Tenor,Spread
AUD,Vanilla Outright,TD,5000000.0,10Y,
AUD,Vanilla Outright,TD,10000000.0,10Y,
AUD,Vanilla Outright,TD,200000.0,30Y,
AUD,Vanilla Outright,TD,500000.0,30Y,
AUD,Vanilla Outright,TD,1000000.0,30Y,
AUD,Vanilla Outright,TD,2000000.0,30Y,
AUD,Vanilla Outright,TD,5000000.0,30Y,
AUD,Vanilla Outright,TD,10000000.0,30Y,
AUD,Vanilla Outright,TD,-200000.0,1Y,
AUD,Vanilla Outright,TD,-500000.0,1Y,
AUD,Vanilla Outright,TD,-1000000.0,1Y,
AUD,Vanilla Outright,TD,-2000000.0,1Y,
AUD,Vanilla Outright,TD,-5000000.0,1Y,
AUD,Vanilla Outright,TD,-10000000.0,1Y,
AUD,Vanilla Outright,TD,-200000.0,2Y,
AUD,Vanilla Outright,TD,-500000.0,2Y,
AUD,Vanilla Outright,TD,-1000000.0,2Y,
AUD,Vanilla Outright,TD,-2000000.0,2Y,
AUD,Vanilla Outright,TD,-5000000.0,2Y,
AUD,Vanilla Outright,TD,-10000000.0,2Y,
AUD,Vanilla Outright,TD,-200000.0,5Y,
AUD,Vanilla Outright,TD,-500000.0,5Y,
AUD,Vanilla Outright,TD,-1000000.0,5Y,
AUD,Vanilla Outright,TD,-2000000.0,5Y,
