CCY,TradeType,Firm,Size,Tenor,Spread
USD,Vanilla Outright,RABO,-10000000.0,2Y,14.0
USD,Vanilla Outright,RABO,-20000000.0,2Y,14.0
USD,Vanilla Outright,RABO,-50000000.0,2Y,20.0
USD,Vanilla Outright,RABO,-100000000.0,2Y,25.0
USD,Vanilla Outright,RABO,-2000000.0,5Y,10.0
USD,Vanilla Outright,RABO,-5000000.0,5Y,13.0
USD,Vanilla Outright,RABO,-10000000.0,5Y,16.0
USD,Vanilla Outright,RABO,-20000000.0,5Y,19.0
USD,Vanilla Outright,RABO,-50000000.0,5Y,22.0
USD,Vanilla Outright,RABO,-100000000.0,5Y,25.0
USD,Vanilla Outright,RABO,-2000000.0,10Y,10.0
USD,Vanilla Outright,RABO,-5000000.0,10Y,14.0
USD,Vanilla Outright,RABO,-10000000.0,10Y,18.0
USD,Vanilla Outright,RABO,-20000000.0,10Y,22.0
USD,Vanilla Outright,RABO,-50000000.0,10Y,26.0
USD,Vanilla Outright,RABO,-100000000.0,10Y,30.0
USD,Vanilla Outright,RABO,-2000000.0,30Y,12.0
USD,Vanilla Outright,RABO,-5000000.0,30Y,17.0
USD,Vanilla Outright,RABO,-10000000.0,30Y,22.0
USD,Vanilla Outright,RABO,-20000000.0,30Y,27.0
USD,Vanilla Outright,RABO,-50000000.0,30Y,32.0
USD,Vanilla Outright,RABO,-100000000.0,30Y,37.0
USD,Vanilla Outright,Nomura,2000000.0,3m**,2.7
USD,Vanilla Outright,Nomura,5000000.0,3m**,5.4
USD,Vanilla Outright,Nomura,10000000.0,3m**,10.8
USD,Vanilla Outright,Nomura,20000000.0,3m**,18.0
USD,Vanilla Outright,Nomura,50000000.0,3m**,27.0
USD,Vanilla Outright,Nomura,100000000.0,3m**,36.0
USD,Vanilla Outright,Nomura,2000000.0,6m**,2.7
USD,Vanilla Outright,Nomura,5000000.0,6m**,5.4
USD,Vanilla Outright,Nomura,10000000.0,6m**,10.8
USD,Vanilla Outright,Nomura,20000000.0,6m**,18.0
USD,Vanilla Outright,Nomura,50000000.0,6m**,27.0
USD,Vanilla Outright,Nomura,100000000.0,6m**,36.0
USD,Vanilla Outright,Nomura,2000000.0,1Y,2.7
USD,Vanilla Outright,Nomura,5000000.0,1Y,5.4
USD,Vanilla Outright,Nomura,10000000.0,1Y,10.8
USD,Vanilla Outright,Nomura,20000000.0,1Y,18.0
USD,Vanilla Outright,Nomura,50000000.0,1Y,27.0
USD,Vanilla Outright,Nomura,100000000.0,1Y,36.0
USD,Vanilla Outright,Nomura,2000000.0,2Y,2.7
USD,Vanilla Outright,Nomura,5000000.0,2Y,5.4
USD,Vanilla Outright,Nomura,10000000.0,2Y,10.8
USD,Vanilla Outright,Nomura,20000000.0,2Y,18.0
USD,Vanilla Outright,Nomura,50000000.0,2Y,27.0
USD,Vanilla Outright,Nomura,100000000.0,2Y,36.0
USD,Vanilla Outright,Nomura,2000000.0,5Y,2.7
USD,Vanilla Outright,Nomura,5000000.0,5Y,5.4
USD,Vanilla Outright,Nomura,10000000.0,5Y,10.8
USD,Vanilla Outright,Nomura,20000000.0,5Y,18.0
USD,Vanilla Outright,Nomura,50000000.0,5Y,27.0
USD,Vanilla Outright,Nomura,100000000.0,5Y,36.0
USD,Vanilla Outright,Nomura,2000000.0,10Y,2.7
USD,Vanilla Outright,Nomura,5000000.0,10Y,5.4
USD,Vanilla Outright,Nomura,10000000.0,10Y,10.8
USD,Vanilla Outright,Nomura,20000000.0,10Y,18.0
USD,Vanilla Outright,Nomura,50000000.0,10Y,27.0
USD,Vanilla Outright,Nomura,100000000.0,10Y,36.0
USD,Vanilla Outright,Nomura,2000000.0,30Y,3.6
USD,Vanilla Outright,Nomura,5000000.0,30Y,8.1
USD,Vanilla Outright,Nomura,10000000.0,30Y,16.2
USD,Vanilla Outright,Nomura,20000000.0,30Y,21.6
USD,Vanilla Outright,Nomura,50000000.0,30Y,36.0
USD,Vanilla Outright,Nomura,100000000.0,30Y,45.0
USD,Vanilla Outright,Nomura,-2000000.0,3m**,2.7
USD,Vanilla Outright,Nomura,-5000000.0,3m**,5.4
USD,Vanilla Outright,Nomura,-10000000.0,3m**,10.8
USD,Vanilla Outright,Nomura,-20000000.0,3m**,18.0
USD,Vanilla Outright,Nomura,-50000000.0,3m**,27.0
USD,Vanilla Outright,Nomura,-100000000.0,3m**,36.0
USD,Vanilla Outright,Nomura,-2000000.0,6m**,2.7
USD,Vanilla Outright,Nomura,-5000000.0,6m**,5.4
USD,Vanilla Outright,Nomura,-10000000.0,6m**,10.8
USD,Vanilla Outright,Nomura,-20000000.0,6m**,18.0
USD,Vanilla Outright,Nomura,-50000000.0,6m**,27.0
USD,Vanilla Outright,Nomura,-100000000.0,6m**,36.0
USD,Vanilla Outright,Nomura,-2000000.0,1Y,2.7
USD,Vanilla Outright,Nomura,-5000000.0,1Y,5.4
USD,Vanilla Outright,Nomura,-10000000.0,1Y,10.8
USD,Vanilla Outright,Nomura,-20000000.0,1Y,18.0
USD,Vanilla Outright,Nomura,-50000000.0,1Y,27.0
USD,Vanilla Outright,Nomura,-100000000.0,1Y,36.0
USD,Vanilla Outright,Nomura,-2000000.0,2Y,2.7
USD,Vanilla Outright,Nomura,-5000000.0,2Y,5.4
USD,Vanilla Outright,Nomura,-10000000.0,2Y,10.8
