CCY,TradeType,Firm,Size,Tenor,Spread
MXN,Vanilla Outright,HSBC,40000000.0,2Y,50.0
MXN,Vanilla Outright,HSBC,100000000.0,2Y,100.0
MXN,Vanilla Outright,HSBC,200000000.0,2Y,200.0
MXN,Vanilla Outright,HSBC,4000000.0,5Y,6.875000000000001
MXN,Vanilla Outright,HSBC,10000000.0,5Y,13.750000000000002
MXN,Vanilla Outright,HSBC,20000000.0,5Y,27.500000000000004
MXN,Vanilla Outright,HSBC,40000000.0,5Y,55.00000000000001
MXN,Vanilla Outright,HSBC,100000000.0,5Y,110.00000000000001
MXN,Vanilla Outright,HSBC,200000000.0,5Y,220.00000000000003
MXN,Vanilla Outright,HSBC,4000000.0,10Y,9.375
MXN,Vanilla Outright,HSBC,10000000.0,10Y,18.75
MXN,Vanilla Outright,HSBC,20000000.0,10Y,37.5
MXN,Vanilla Outright,HSBC,40000000.0,10Y,75.0
MXN,Vanilla Outright,HSBC,100000000.0,10Y,150.0
MXN,Vanilla Outright,HSBC,200000000.0,10Y,300.0
MXN,Vanilla Outright,HSBC,-4000000.0,1Y,6.25
MXN,Vanilla Outright,HSBC,-10000000.0,1Y,12.5
MXN,Vanilla Outright,HSBC,-20000000.0,1Y,25.0
MXN,Vanilla Outright,HSBC,-40000000.0,1Y,50.0
MXN,Vanilla Outright,HSBC,-100000000.0,1Y,100.0
MXN,Vanilla Outright,HSBC,-200000000.0,1Y,200.0
MXN,Vanilla Outright,HSBC,-4000000.0,2Y,6.25
MXN,Vanilla Outright,HSBC,-10000000.0,2Y,12.5
MXN,Vanilla Outright,HSBC,-20000000.0,2Y,25.0
MXN,Vanilla Outright,HSBC,-40000000.0,2Y,50.0
MXN,Vanilla Outright,HSBC,-100000000.0,2Y,100.0
MXN,Vanilla Outright,HSBC,-200000000.0,2Y,200.0
MXN,Vanilla Outright,HSBC,-4000000.0,5Y,6.875000000000001
MXN,Vanilla Outright,HSBC,-10000000.0,5Y,13.750000000000002
MXN,Vanilla Outright,HSBC,-20000000.0,5Y,27.500000000000004
MXN,Vanilla Outright,HSBC,-40000000.0,5Y,55.00000000000001
MXN,Vanilla Outright,HSBC,-100000000.0,5Y,110.00000000000001
MXN,Vanilla Outright,HSBC,-200000000.0,5Y,220.00000000000003
MXN,Vanilla Outright,HSBC,-4000000.0,10Y,9.375
MXN,Vanilla Outright,HSBC,-10000000.0,10Y,18.75
MXN,Vanilla Outright,HSBC,-20000000.0,10Y,37.5
MXN,Vanilla Outright,HSBC,-40000000.0,10Y,75.0
MXN,Vanilla Outright,HSBC,-100000000.0,10Y,150.0
MXN,Vanilla Outright,HSBC,-200000000.0,10Y,300.0
MXN,Vanilla Outright,Goldman,4000000.0,1Y,7.0
MXN,Vanilla Outright,Goldman,10000000.0,1Y,10.0
MXN,Vanilla Outright,Goldman,20000000.0,1Y,15.0
MXN,Vanilla Outright,Goldman,40000000.0,1Y,25.0
MXN,Vanilla Outright,Goldman,100000000.0,1Y,45.0
MXN,Vanilla Outright,Goldman,200000000.0,1Y,75.0
MXN,Vanilla Outright,Goldman,4000000.0,2Y,7.0
MXN,Vanilla Outright,Goldman,10000000.0,2Y,10.0
MXN,Vanilla Outright,Goldman,20000000.0,2Y,15.0
MXN,Vanilla Outright,Goldman,40000000.0,2Y,25.0
MXN,Vanilla Outright,Goldman,100000000.0,2Y,45.0
MXN,Vanilla Outright,Goldman,200000000.0,2Y,75.0
MXN,Vanilla Outright,Goldman,4000000.0,5Y,7.0
MXN,Vanilla Outright,Goldman,10000000.0,5Y,10.0
MXN,Vanilla Outright,Goldman,20000000.0,5Y,15.0
MXN,Vanilla Outright,Goldman,40000000.0,5Y,25.0
MXN,Vanilla Outright,Goldman,100000000.0,5Y,45.0
MXN,Vanilla Outright,Goldman,200000000.0,5Y,75.0
MXN,Vanilla Outright,Goldman,4000000.0,10Y,7.0
MXN,Vanilla Outright,Goldman,10000000.0,10Y,10.0
MXN,Vanilla Outright,Goldman,20000000.0,10Y,15.0
MXN,Vanilla Outright,Goldman,40000000.0,10Y,25.0
MXN,Vanilla Outright,Goldman,100000000.0,10Y,45.0
MXN,Vanilla Outright,Goldman,200000000.0,10Y,75.0
MXN,Vanilla Outright,Goldman,-4000000.0,1Y,7.0
MXN,Vanilla Outright,Goldman,-10000000.0,1Y,10.0
MXN,Vanilla Outright,Goldman,-20000000.0,1Y,15.0
MXN,Vanilla Outright,Goldman,-40000000.0,1Y,25.0
MXN,Vanilla Outright,Goldman,-100000000.0,1Y,45.0
MXN,Vanilla Outright,Goldman,-200000000.0,1Y,75.0
MXN,Vanilla Outright,Goldman,-4000000.0,2Y,7.0
MXN,Vanilla Outright,Goldman,-10000000.0,2Y,10.0
MXN,Vanilla Outright,Goldman,-20000000.0,2Y,15.0
MXN,Vanilla Outright,Goldman,-40000000.0,2Y,25.0
MXN,Vanilla Outright,Goldman,-100000000.0,2Y,45.0
MXN,Vanilla Outright,Goldman,-200000000.0,2Y,75.0
MXN,Vanilla Outright,Goldman,-4000000.0,5Y,7.0
MXN,Vanilla Outright,Goldman,-10000000.0,5Y,10.0
MXN,Vanilla Outright,Goldman,-20000000.0,5Y,15.0
MXN,Vanilla Outright,Goldman,-40000000.0,5Y,25.0
MXN,Vanilla Outright,Goldman,-100000000.0,5Y,45.0
MXN,Vanilla Outright,Goldman,-200000000.0,5Y,75.0
MXN,Vanilla Outright,Goldman,-4000000.0,10Y,7.0
MXN,Vanilla Outright,Goldman,-10000000.0,10Y,10.0
MXN,Vanilla Outright,Goldman,-20000000.0,10Y,15.0
MXN,Vanilla Outright,Goldman,-40000000.0,10Y,25.0
MXN,Vanilla Outright,Goldman,-100000000.0,10Y,45.0
MXN,Vanilla Outright,Goldman,-200000000.0,10Y,75.0
MXN,Vanilla Outright,Wells Fargo,4000000.0,1Y,5.0
MXN,Vanilla Outright,Wells Fargo,10000000.0,1Y,8.75
MXN,Vanilla Outright,Wells Fargo,20000000.0,1Y,12.5
MXN,Vanilla Outright,Wells Fargo,40000000.0,1Y,18.75
MXN,Vanilla Outright,Wells Fargo,100000000.0,1Y,31.25
MXN,Vanilla Outright,Wells Fargo,200000000.0,1Y,43.75
MXN,Vanilla Outright,Wells Fargo,4000000.0,2Y,5.0
MXN,Vanilla Outright,Wells Fargo,10000000.0,2Y,8.75
MXN,Vanilla Outright,Wells Fargo,20000000.0,2Y,12.5
MXN,Vanilla Outright,Wells Fargo,40000000.0,2Y,18.75
MXN,Vanilla Outright,Wells Fargo,100000000.0,2Y,31.25
MXN,Vanilla Outright,Wells Fargo,200000000.0,2Y,43.75
MXN,Vanilla Outright,Wells Fargo,4000000.0,5Y,5.5
MXN,Vanilla Outright,Wells Fargo,10000000.0,5Y,9.625000000000002
MXN,Vanilla Outright,Wells Fargo,20000000.0,5Y,13.75
MXN,Vanilla Outright,Wells Fargo,40000000.0,5Y,20.625
MXN,Vanilla Outright,Wells Fargo,100000000.0,5Y,34.37500000000001
MXN,Vanilla Outright,Wells Fargo,200000000.0,5Y,48.125
MXN,Vanilla Outright,Wells Fargo,4000000.0,10Y,6.050000000000001
MXN,Vanilla Outright,Wells Fargo,10000000.0,10Y,10.587500000000002
MXN,Vanilla Outright,Wells Fargo,20000000.0,10Y,15.125000000000002
MXN,Vanilla Outright,Wells Fargo,40000000.0,10Y,22.687500000000004
MXN,Vanilla Outright,Wells Fargo,100000000.0,10Y,37.81250000000001
MXN,Vanilla Outright,Wells Fargo,200000000.0,10Y,52.9375
MXN,Vanilla Outright,Wells Fargo,-4000000.0,1Y,4.75
MXN,Vanilla Outright,Wells Fargo,-10000000.0,1Y,8.3125
MXN,Vanilla Outright,Wells Fargo,-20000000.0,1Y,11.875
MXN,Vanilla Outright,Wells Fargo,-40000000.0,1Y,17.8125
MXN,Vanilla Outright,Wells Fargo,-100000000.0,1Y,29.6875
MXN,Vanilla Outright,Wells Fargo,-200000000.0,1Y,41.5625
MXN,Vanilla Outright,Wells Fargo,-4000000.0,2Y,4.75
MXN,Vanilla Outright,Wells Fargo,-10000000.0,2Y,8.3125
MXN,Vanilla Outright,Wells Fargo,-20000000.0,2Y,11.875
MXN,Vanilla Outright,Wells Fargo,-40000000.0,2Y,17.8125
MXN,Vanilla Outright,Wells Fargo,-100000000.0,2Y,29.6875
MXN,Vanilla Outright,Wells Fargo,-200000000.0,2Y,41.5625
MXN,Vanilla Outright,Wells Fargo,-4000000.0,5Y,5.225
MXN,Vanilla Outright,Wells Fargo,-10000000.0,5Y,9.14375
MXN,Vanilla Outright,Wells Fargo,-20000000.0,5Y,13.0625
MXN,Vanilla Outright,Wells Fargo,-40000000.0,5Y,19.59375
MXN,Vanilla Outright,Wells Fargo,-100000000.0,5Y,32.65625000000001
MXN,Vanilla Outright,Wells Fargo,-200000000.0,5Y,45.71874999999999
MXN,Vanilla Outright,Wells Fargo,-4000000.0,10Y,5.7475000000000005
MXN,Vanilla Outright,Wells Fargo,-10000000.0,10Y,10.058125000000002
MXN,Vanilla Outright,Wells Fargo,-20000000.0,10Y,14.368750000000002
MXN,Vanilla Outright,Wells Fargo,-40000000.0,10Y,21.553125
MXN,Vanilla Outright,Wells Fargo,-100000000.0,10Y,35.92187500000001
MXN,Vanilla Outright,Wells Fargo,-200000000.0,10Y,50.290625000000006
MXN,Vanilla Outright,Citi,4000000.0,1Y,8.0
MXN,Vanilla Outright,Citi,10000000.0,1Y,10.0
MXN,Vanilla Outright,Citi,20000000.0,1Y,17.0
MXN,Vanilla Outright,Citi,40000000.0,1Y,22.0
MXN,Vanilla Outright,Citi,100000000.0,1Y,53.0
MXN,Vanilla Outright,Citi,200000000.0,1Y,85.0
MXN,Vanilla Outright,Citi,4000000.0,2Y,8.0
MXN,Vanilla Outright,Citi,10000000.0,2Y,10.0
MXN,Vanilla Outright,Citi,20000000.0,2Y,17.0
MXN,Vanilla Outright,Citi,40000000.0,2Y,22.0
MXN,Vanilla Outright,Citi,100000000.0,2Y,53.0
MXN,Vanilla Outright,Citi,200000000.0,2Y,85.0
MXN,Vanilla Outright,Citi,4000000.0,5Y,11.0
MXN,Vanilla Outright,Citi,10000000.0,5Y,15.0
MXN,Vanilla Outright,Citi,20000000.0,5Y,22.0
MXN,Vanilla Outright,Citi,40000000.0,5Y,30.0
MXN,Vanilla Outright,Citi,100000000.0,5Y,73.0
MXN,Vanilla Outright,Citi,200000000.0,5Y,110.0
MXN,Vanilla Outright,Citi,4000000.0,10Y,16.0
MXN,Vanilla Outright,Citi,10000000.0,10Y,20.0
MXN,Vanilla Outright,Citi,20000000.0,10Y,32.0
MXN,Vanilla Outright,Citi,40000000.0,10Y,45.0
MXN,Vanilla Outright,Citi,100000000.0,10Y,103.0
MXN,Vanilla Outright,Citi,200000000.0,10Y,160.0
MXN,Vanilla Outright,Citi,-4000000.0,1Y,8.0
MXN,Vanilla Outright,Citi,-10000000.0,1Y,10.0
MXN,Vanilla Outright,Citi,-20000000.0,1Y,17.0
MXN,Vanilla Outright,Citi,-40000000.0,1Y,22.0
MXN,Vanilla Outright,Citi,-100000000.0,1Y,53.0
MXN,Vanilla Outright,Citi,-200000000.0,1Y,85.0
MXN,Vanilla Outright,Citi,-4000000.0,2Y,8.0
MXN,Vanilla Outright,Citi,-10000000.0,2Y,10.0
MXN,Vanilla Outright,Citi,-20000000.0,2Y,17.0
MXN,Vanilla Outright,Citi,-40000000.0,2Y,22.0
MXN,Vanilla Outright,Citi,-100000000.0,2Y,53.0
MXN,Vanilla Outright,Citi,-200000000.0,2Y,85.0
MXN,Vanilla Outright,Citi,-4000000.0,5Y,11.0
MXN,Vanilla Outright,Citi,-10000000.0,5Y,15.0
MXN,Vanilla Outright,Citi,-20000000.0,5Y,22.0
MXN,Vanilla Outright,Citi,-40000000.0,5Y,30.0
MXN,Vanilla Outright,Citi,-100000000.0,5Y,73.0
MXN,Vanilla Outright,Citi,-200000000.0,5Y,110.0
MXN,Vanilla Outright,Citi,-4000000.0,10Y,16.0
MXN,Vanilla Outright,Citi,-10000000.0,10Y,20.0
MXN,Vanilla Outright,Citi,-20000000.0,10Y,32.0
MXN,Vanilla Outright,Citi,-40000000.0,10Y,45.0
MXN,Vanilla Outright,Citi,-100000000.0,10Y,103.0
MXN,Vanilla Outright,Citi,-200000000.0,10Y,160.0
MXN,Vanilla Outright,RBS,4000000.0,1Y,
MXN,Vanilla Outright,RBS,10000000.0,1Y,
MXN,Vanilla Outright,RBS,20000000.0,1Y,
MXN,Vanilla Outright,RBS,40000000.0,1Y,
MXN,Vanilla Outright,RBS,100000000.0,1Y,
MXN,Vanilla Outright,RBS,200000000.0,1Y,
MXN,Vanilla Outright,RBS,4000000.0,2Y,
MXN,Vanilla Outright,RBS,10000000.0,2Y,
MXN,Vanilla Outright,RBS,20000000.0,2Y,
MXN,Vanilla Outright,RBS,40000000.0,2Y,
MXN,Vanilla Outright,RBS,100000000.0,2Y,
MXN,Vanilla Outright,RBS,200000000.0,2Y,
MXN,Vanilla Outright,RBS,4000000.0,5Y,
MXN,Vanilla Outright,RBS,10000000.0,5Y,
MXN,Vanilla Outright,RBS,20000000.0,5Y,
MXN,Vanilla Outright,RBS,40000000.0,5Y,
MXN,Vanilla Outright,RBS,100000000.0,5Y,
MXN,Vanilla Outright,RBS,200000000.0,5Y,
MXN,Vanilla Outright,RBS,4000000.0,10Y,
MXN,Vanilla Outright,RBS,10000000.0,10Y,
MXN,Vanilla Outright,RBS,20000000.0,10Y,
MXN,Vanilla Outright,RBS,40000000.0,10Y,
MXN,Vanilla Outright,RBS,100000000.0,10Y,
MXN,Vanilla Outright,RBS,200000000.0,10Y,
MXN,Vanilla Outright,RBS,-4000000.0,1Y,
MXN,Vanilla Outright,RBS,-10000000.0,1Y,
MXN,Vanilla Outright,RBS,-20000000.0,1Y,
MXN,Vanilla Outright,RBS,-40000000.0,1Y,
MXN,Vanilla Outright,RBS,-100000000.0,1Y,
MXN,Vanilla Outright,RBS,-200000000.0,1Y,
MXN,Vanilla Outright,RBS,-4000000.0,2Y,
MXN,Vanilla Outright,RBS,-10000000.0,2Y,
MXN,Vanilla Outright,RBS,-20000000.0,2Y,
MXN,Vanilla Outright,RBS,-40000000.0,2Y,
MXN,Vanilla Outright,RBS,-100000000.0,2Y,
MXN,Vanilla Outright,RBS,-200000000.0,2Y,
MXN,Vanilla Outright,RBS,-4000000.0,5Y,
MXN,Vanilla Outright,RBS,-10000000.0,5Y,
MXN,Vanilla Outright,RBS,-20000000.0,5Y,
MXN,Vanilla Outright,RBS,-40000000.0,5Y,
MXN,Vanilla Outright,RBS,-100000000.0,5Y,
MXN,Vanilla Outright,RBS,-200000000.0,5Y,
MXN,Vanilla Outright,RBS,-4000000.0,10Y,
MXN,Vanilla Outright,RBS,-10000000.0,10Y,
MXN,Vanilla Outright,RBS,-20000000.0,10Y,
MXN,Vanilla Outright,RBS,-40000000.0,10Y,
MXN,Vanilla Outright,RBS,-100000000.0,10Y,
MXN,Vanilla Outright,RBS,-200000000.0,10Y,
MXN,Vanilla Outright,BAML,4000000.0,1Y,13.5
MXN,Vanilla Outright,BAML,10000000.0,1Y,25.3125
MXN,Vanilla Outright,BAML,20000000.0,1Y,37.96875
MXN,Vanilla Outright,BAML,40000000.0,1Y,56.953125
MXN,Vanilla Outright,BAML,100000000.0,1Y,106.787109375
MXN,Vanilla Outright,BAML,200000000.0,1Y,160.1806640625
MXN,Vanilla Outright,BAML,4000000.0,2Y,13.5
MXN,Vanilla Outright,BAML,10000000.0,2Y,25.3125
MXN,Vanilla Outright,BAML,20000000.0,2Y,37.96875
MXN,Vanilla Outright,BAML,40000000.0,2Y,56.953125
MXN,Vanilla Outright,BAML,100000000.0,2Y,106.787109375
MXN,Vanilla Outright,BAML,200000000.0,2Y,160.1806640625
MXN,Vanilla Outright,BAML,4000000.0,5Y,13.5
MXN,Vanilla Outright,BAML,10000000.0,5Y,25.3125
MXN,Vanilla Outright,BAML,20000000.0,5Y,37.96875
MXN,Vanilla Outright,BAML,40000000.0,5Y,56.953125
MXN,Vanilla Outright,BAML,100000000.0,5Y,106.787109375
MXN,Vanilla Outright,BAML,200000000.0,5Y,160.1806640625
MXN,Vanilla Outright,BAML,4000000.0,10Y,13.5
MXN,Vanilla Outright,BAML,10000000.0,10Y,25.3125
MXN,Vanilla Outright,BAML,20000000.0,10Y,37.96875
MXN,Vanilla Outright,BAML,40000000.0,10Y,56.953125
MXN,Vanilla Outright,BAML,100000000.0,10Y,106.787109375
MXN,Vanilla Outright,BAML,200000000.0,10Y,160.1806640625
MXN,Vanilla Outright,BAML,-4000000.0,1Y,13.5
MXN,Vanilla Outright,BAML,-10000000.0,1Y,25.3125
MXN,Vanilla Outright,BAML,-20000000.0,1Y,37.96875
MXN,Vanilla Outright,BAML,-40000000.0,1Y,56.953125
MXN,Vanilla Outright,BAML,-100000000.0,1Y,106.787109375
MXN,Vanilla Outright,BAML,-200000000.0,1Y,160.1806640625
MXN,Vanilla Outright,BAML,-4000000.0,2Y,13.5
MXN,Vanilla Outright,BAML,-10000000.0,2Y,25.3125
MXN,Vanilla Outright,BAML,-20000000.0,2Y,37.96875
MXN,Vanilla Outright,BAML,-40000000.0,2Y,56.953125
MXN,Vanilla Outright,BAML,-100000000.0,2Y,106.787109375
MXN,Vanilla Outright,BAML,-200000000.0,2Y,160.1806640625
MXN,Vanilla Outright,BAML,-4000000.0,5Y,13.5
MXN,Vanilla Outright,BAML,-10000000.0,5Y,25.3125
MXN,Vanilla Outright,BAML,-20000000.0,5Y,37.96875
MXN,Vanilla Outright,BAML,-40000000.0,5Y,56.953125
MXN,Vanilla Outright,BAML,-100000000.0,5Y,106.787109375
MXN,Vanilla Outright,BAML,-200000000.0,5Y,160.1806640625
MXN,Vanilla Outright,BAML,-4000000.0,10Y,13.5
MXN,Vanilla Outright,BAML,-10000000.0,10Y,25.3125
MXN,Vanilla Outright,BAML,-20000000.0,10Y,37.96875
MXN,Vanilla Outright,BAML,-40000000.0,10Y,56.953125
MXN,Vanilla Outright,BAML,-100000000.0,10Y,106.787109375
MXN,Vanilla Outright,BAML,-200000000.0,10Y,160.1806640625
MXN,Vanilla Outright,Morgan Stanley,4000000.0,1Y,5.0
MXN,Vanilla Outright,Morgan Stanley,10000000.0,1Y,5.0
MXN,Vanilla Outright,Morgan Stanley,20000000.0,1Y,11.0
MXN,Vanilla Outright,Morgan Stanley,40000000.0,1Y,20.0
MXN,Vanilla Outright,Morgan Stanley,100000000.0,1Y,25.0
MXN,Vanilla Outright,Morgan Stanley,200000000.0,1Y,30.0
MXN,Vanilla Outright,Morgan Stanley,4000000.0,2Y,5.0
MXN,Vanilla Outright,Morgan Stanley,10000000.0,2Y,5.0
MXN,Vanilla Outright,Morgan Stanley,20000000.0,2Y,11.0
MXN,Vanilla Outright,Morgan Stanley,40000000.0,2Y,20.0
MXN,Vanilla Outright,Morgan Stanley,100000000.0,2Y,25.0
MXN,Vanilla Outright,Morgan Stanley,200000000.0,2Y,30.0
MXN,Vanilla Outright,Morgan Stanley,4000000.0,5Y,5.0
MXN,Vanilla Outright,Morgan Stanley,10000000.0,5Y,5.0
MXN,Vanilla Outright,Morgan Stanley,20000000.0,5Y,11.0
MXN,Vanilla Outright,Morgan Stanley,40000000.0,5Y,20.0
MXN,Vanilla Outright,Morgan Stanley,100000000.0,5Y,25.0
MXN,Vanilla Outright,Morgan Stanley,200000000.0,5Y,30.0
MXN,Vanilla Outright,Morgan Stanley,4000000.0,10Y,5.0
MXN,Vanilla Outright,Morgan Stanley,10000000.0,10Y,5.0
MXN,Vanilla Outright,Morgan Stanley,20000000.0,10Y,11.0
MXN,Vanilla Outright,Morgan Stanley,40000000.0,10Y,20.0
MXN,Vanilla Outright,Morgan Stanley,100000000.0,10Y,25.0
MXN,Vanilla Outright,Morgan Stanley,200000000.0,10Y,30.0
MXN,Vanilla Outright,Morgan Stanley,-4000000.0,1Y,5.0
MXN,Vanilla Outright,Morgan Stanley,-10000000.0,1Y,5.0
MXN,Vanilla Outright,Morgan Stanley,-20000000.0,1Y,11.0
MXN,Vanilla Outright,Morgan Stanley,-40000000.0,1Y,20.0
MXN,Vanilla Outright,Morgan Stanley,-100000000.0,1Y,25.0
MXN,Vanilla Outright,Morgan Stanley,-200000000.0,1Y,30.0
MXN,Vanilla Outright,Morgan Stanley,-4000000.0,2Y,5.0
MXN,Vanilla Outright,Morgan Stanley,-10000000.0,2Y,5.0
MXN,Vanilla Outright,Morgan Stanley,-20000000.0,2Y,11.0
MXN,Vanilla Outright,Morgan Stanley,-40000000.0,2Y,20.0
MXN,Vanilla Outright,Morgan Stanley,-100000000.0,2Y,25.0
MXN,Vanilla Outright,Morgan Stanley,-200000000.0,2Y,30.0
MXN,Vanilla Outright,Morgan Stanley,-4000000.0,5Y,5.0
MXN,Vanilla Outright,Morgan Stanley,-10000000.0,5Y,5.0
MXN,Vanilla Outright,Morgan Stanley,-20000000.0,5Y,11.0
MXN,Vanilla Outright,Morgan Stanley,-40000000.0,5Y,20.0
MXN,Vanilla Outright,Morgan Stanley,-100000000.0,5Y,25.0
MXN,Vanilla Outright,Morgan Stanley,-200000000.0,5Y,30.0
MXN,Vanilla Outright,Morgan Stanley,-4000000.0,10Y,5.0
MXN,Vanilla Outright,Morgan Stanley,-10000000.0,10Y,5.0
MXN,Vanilla Outright,Morgan Stanley,-20000000.0,10Y,11.0
MXN,Vanilla Outright,Morgan Stanley,-40000000.0,10Y,20.0
MXN,Vanilla Outright,Morgan Stanley,-100000000.0,10Y,25.0
MXN,Vanilla Outright,Morgan Stanley,-200000000.0,10Y,30.0
MXN,Vanilla Outright,Scotia,4000000.0,1Y,13.0
MXN,Vanilla Outright,Scotia,10000000.0,1Y,22.0
MXN,Vanilla Outright,Scotia,20000000.0,1Y,32.0
MXN,Vanilla Outright,Scotia,40000000.0,1Y,50.0
MXN,Vanilla Outright,Scotia,100000000.0,1Y,
MXN,Vanilla Outright,Scotia,200000000.0,1Y,
MXN,Vanilla Outright,Scotia,4000000.0,2Y,12.0
MXN,Vanilla Outright,Scotia,10000000.0,2Y,20.0
MXN,Vanilla Outright,Scotia,20000000.0,2Y,30.0
MXN,Vanilla Outright,Scotia,40000000.0,2Y,50.0
MXN,Vanilla Outright,Scotia,100000000.0,2Y,
MXN,Vanilla Outright,Scotia,200000000.0,2Y,
MXN,Vanilla Outright,Scotia,4000000.0,5Y,12.0
MXN,Vanilla Outright,Scotia,10000000.0,5Y,20.0
MXN,Vanilla Outright,Scotia,20000000.0,5Y,30.0
MXN,Vanilla Outright,Scotia,40000000.0,5Y,50.0
MXN,Vanilla Outright,Scotia,100000000.0,5Y,
MXN,Vanilla Outright,Scotia,200000000.0,5Y,
MXN,Vanilla Outright,Scotia,4000000.0,10Y,12.0
MXN,Vanilla Outright,Scotia,10000000.0,10Y,20.0
MXN,Vanilla Outright,Scotia,20000000.0,10Y,30.0
MXN,Vanilla Outright,Scotia,40000000.0,10Y,50.0
MXN,Vanilla Outright,Scotia,100000000.0,10Y,
MXN,Vanilla Outright,Scotia,200000000.0,10Y,
MXN,Vanilla Outright,Scotia,-4000000.0,1Y,16.0
MXN,Vanilla Outright,Scotia,-10000000.0,1Y,26.0
MXN,Vanilla Outright,Scotia,-20000000.0,1Y,36.0
MXN,Vanilla Outright,Scotia,-40000000.0,1Y,60.0
MXN,Vanilla Outright,Scotia,-100000000.0,1Y,
MXN,Vanilla Outright,Scotia,-200000000.0,1Y,
MXN,Vanilla Outright,Scotia,-4000000.0,2Y,15.0
MXN,Vanilla Outright,Scotia,-10000000.0,2Y,24.0
MXN,Vanilla Outright,Scotia,-20000000.0,2Y,34.0
MXN,Vanilla Outright,Scotia,-40000000.0,2Y,60.0
MXN,Vanilla Outright,Scotia,-100000000.0,2Y,
MXN,Vanilla Outright,Scotia,-200000000.0,2Y,
MXN,Vanilla Outright,Scotia,-4000000.0,5Y,15.0
MXN,Vanilla Outright,Scotia,-10000000.0,5Y,24.0
MXN,Vanilla Outright,Scotia,-20000000.0,5Y,34.0
MXN,Vanilla Outright,Scotia,-40000000.0,5Y,60.0
MXN,Vanilla Outright,Scotia,-100000000.0,5Y,
MXN,Vanilla Outright,Scotia,-200000000.0,5Y,
MXN,Vanilla Outright,Scotia,-4000000.0,10Y,15.0
MXN,Vanilla Outright,Scotia,-10000000.0,10Y,24.0
MXN,Vanilla Outright,Scotia,-20000000.0,10Y,34.0
MXN,Vanilla Outright,Scotia,-40000000.0,10Y,60.0
MXN,Vanilla Outright,Scotia,-100000000.0,10Y,
MXN,Vanilla Outright,Scotia,-200000000.0,10Y,
MXN,Vanilla Outright,JPM,4000000.0,1Y,6.0
MXN,Vanilla Outright,JPM,10000000.0,1Y,11.0
MXN,Vanilla Outright,JPM,20000000.0,1Y,15.0
MXN,Vanilla Outright,JPM,40000000.0,1Y,19.0
MXN,Vanilla Outright,JPM,100000000.0,1Y,23.0
MXN,Vanilla Outright,JPM,200000000.0,1Y,27.0
MXN,Vanilla Outright,JPM,4000000.0,2Y,8.0
MXN,Vanilla Outright,JPM,10000000.0,2Y,12.0
MXN,Vanilla Outright,JPM,20000000.0,2Y,15.0
MXN,Vanilla Outright,JPM,40000000.0,2Y,19.0
MXN,Vanilla Outright,JPM,100000000.0,2Y,23.0
MXN,Vanilla Outright,JPM,200000000.0,2Y,27.0
MXN,Vanilla Outright,JPM,4000000.0,5Y,9.0
MXN,Vanilla Outright,JPM,10000000.0,5Y,14.0
MXN,Vanilla Outright,JPM,20000000.0,5Y,18.0
MXN,Vanilla Outright,JPM,40000000.0,5Y,22.0
MXN,Vanilla Outright,JPM,100000000.0,5Y,26.0
MXN,Vanilla Outright,JPM,200000000.0,5Y,30.0
MXN,Vanilla Outright,JPM,4000000.0,10Y,9.0
MXN,Vanilla Outright,JPM,10000000.0,10Y,14.0
MXN,Vanilla Outright,JPM,20000000.0,10Y,18.0
MXN,Vanilla Outright,JPM,40000000.0,10Y,22.0
MXN,Vanilla Outright,JPM,100000000.0,10Y,26.0
MXN,Vanilla Outright,JPM,200000000.0,10Y,30.0
MXN,Vanilla Outright,JPM,-4000000.0,1Y,6.0
MXN,Vanilla Outright,JPM,-10000000.0,1Y,11.0
MXN,Vanilla Outright,JPM,-20000000.0,1Y,15.0
MXN,Vanilla Outright,JPM,-40000000.0,1Y,19.0
MXN,Vanilla Outright,JPM,-100000000.0,1Y,23.0
MXN,Vanilla Outright,JPM,-200000000.0,1Y,27.0
MXN,Vanilla Outright,JPM,-4000000.0,2Y,8.0
MXN,Vanilla Outright,JPM,-10000000.0,2Y,12.0
MXN,Vanilla Outright,JPM,-20000000.0,2Y,15.0
MXN,Vanilla Outright,JPM,-40000000.0,2Y,19.0
MXN,Vanilla Outright,JPM,-100000000.0,2Y,23.0
MXN,Vanilla Outright,JPM,-200000000.0,2Y,27.0
MXN,Vanilla Outright,JPM,-4000000.0,5Y,9.0
MXN,Vanilla Outright,JPM,-10000000.0,5Y,14.0
MXN,Vanilla Outright,JPM,-20000000.0,5Y,18.0
MXN,Vanilla Outright,JPM,-40000000.0,5Y,22.0
MXN,Vanilla Outright,JPM,-100000000.0,5Y,26.0
MXN,Vanilla Outright,JPM,-200000000.0,5Y,30.0
MXN,Vanilla Outright,JPM,-4000000.0,10Y,9.0
MXN,Vanilla Outright,JPM,-10000000.0,10Y,14.0
MXN,Vanilla Outright,JPM,-20000000.0,10Y,18.0
MXN,Vanilla Outright,JPM,-40000000.0,10Y,22.0
MXN,Vanilla Outright,JPM,-100000000.0,10Y,26.0
MXN,Vanilla Outright,JPM,-200000000.0,10Y,30.0
MXN,Vanilla Outright,SocGen,4000000.0,1Y,3.0
MXN,Vanilla Outright,SocGen,10000000.0,1Y,10.0
